post_id, num_words, text_length, contains_questmark, num_questmark, contains_exclammark, num_exclammark, contains_happyemo, contains_sademo, contains_firstorderpron, contains_secondorderpron, contains_thirdorderpron, num_uppercasechars, num_possentiwords, num_negsentiwords, num_mentions, num_hashtags, num_URLs, num_retweets
665292187257724928,9,75,false,0,false,0,false,false,false,false,false,1,null,null,1,1,1,3864
665292132358471680,18,138,false,0,false,0,false,false,null,null,null,8,null,null,2,1,1,13
665291861746143234,11,90,false,0,false,0,false,false,false,false,false,1,null,null,2,1,1,1
665291855421161472,11,94,false,0,false,0,false,false,false,false,false,2,null,null,2,1,1,2
665291835317833728,11,93,false,0,false,0,false,false,false,false,false,4,null,null,2,1,1,10
665291809724211200,12,105,false,0,false,0,false,false,false,false,false,1,null,null,0,2,1,0
665291713590796288,11,94,false,0,false,0,false,false,false,false,false,2,null,null,1,1,1,2
665291688248741889,11,90,false,0,false,0,false,false,false,false,false,1,null,null,1,1,1,1
665291627271852032,9,75,false,0,false,0,false,false,false,false,false,1,null,null,0,1,1,2
665291565405880320,13,135,false,0,false,0,false,false,false,false,false,3,null,null,1,1,2,0
665291546061705217,11,93,false,0,false,0,false,false,false,false,false,4,null,null,1,1,1,10
665291485835886594,14,111,false,0,false,0,false,false,false,false,false,1,null,null,0,3,1,0
665291239563112448,18,138,false,0,false,0,false,false,null,null,null,8,null,null,1,1,1,13
665290651437764609,9,75,false,0,false,0,false,false,false,false,false,1,null,null,0,1,1,3862
665294089752076288,12,104,false,0,false,0,false,false,false,false,false,2,null,null,2,2,1,7
665293880934338560,9,75,false,0,false,0,false,false,false,false,false,1,null,null,1,1,1,2
665293829080276993,11,139,false,0,false,0,false,false,false,false,false,1,null,null,0,1,3,0
665293552004546560,11,90,false,0,false,0,false,false,false,false,false,1,null,null,2,1,1,2
665293467002781696,12,104,false,0,false,0,false,false,false,false,false,2,null,null,1,2,1,7
665293363265040385,9,76,false,0,false,0,false,false,false,false,false,1,null,null,0,1,1,0
665293190002536448,11,90,false,0,false,0,false,false,false,false,false,1,null,null,1,1,1,2
665293128568557568,12,96,false,0,false,0,false,false,false,false,false,1,null,null,0,1,1,0
665292647293190145,11,91,false,0,false,0,false,false,false,false,false,1,null,null,1,1,1,0
665292508306538496,15,139,false,0,false,0,false,false,false,false,false,1,null,null,5,1,1,2
665292405797728257,12,108,false,0,false,0,false,false,false,false,false,2,null,null,1,3,1,0
665292249354272768,15,139,false,0,false,0,false,false,false,false,false,1,null,null,4,1,1,2
665295115381047296,5,52,false,0,true,3,false,false,false,false,false,1,null,null,1,1,1,2
665294672047316992,5,52,false,0,true,3,false,false,false,false,false,1,null,null,0,1,1,2
665292157834665984,8,87,false,0,false,0,false,false,false,false,false,6,null,null,2,1,1,1079
665292149072621568,6,87,false,0,false,0,false,false,false,false,false,1,null,null,2,3,1,1202
665292097533136896,7,80,false,0,false,0,false,false,false,false,false,1,null,null,2,1,1,8
665291877814505473,19,140,false,0,false,0,false,false,false,false,false,2,null,null,2,3,1,85
665291859313500162,4,64,false,0,false,0,false,false,false,false,false,1,null,null,1,1,1,49
665291741214281728,13,129,false,0,false,0,false,false,false,false,false,6,null,null,2,1,1,1
665291688219398144,13,107,false,0,false,0,false,false,false,false,false,2,null,null,2,3,1,39
665291523832078337,8,112,false,0,false,0,false,false,false,false,false,1,null,null,2,5,1,38
665291496019599360,9,79,false,0,false,0,false,false,false,false,false,1,null,null,1,2,1,9
665291493062635520,13,118,false,0,true,1,false,false,false,false,false,7,null,null,3,1,1,2
665291299399081984,7,105,false,0,false,0,false,false,false,false,false,1,null,null,3,3,1,7
665291230595694592,8,107,false,0,false,0,false,false,false,false,false,1,null,null,3,3,1,55
665290678679769088,12,110,false,0,false,0,false,false,false,false,false,1,null,null,3,2,1,37
665290323594256384,10,138,false,0,false,0,false,false,false,false,false,1,null,null,3,5,1,0
665289894529523712,13,129,false,0,false,0,false,false,false,false,false,6,null,null,1,1,1,1
665289729068396544,7,80,false,0,false,0,false,false,false,false,false,1,null,null,1,1,1,8
665289709933871104,4,64,false,0,false,0,false,false,false,false,false,1,null,null,0,1,1,49
665288474581475328,13,118,false,0,true,1,false,false,false,false,false,7,null,null,2,1,1,2
665289509697900544,3,55,false,0,false,0,false,false,false,false,false,1,null,null,1,1,1,4
665289111444541441,8,87,false,0,false,0,false,false,false,false,false,6,null,null,2,1,1,17
665289014501593088,15,131,false,0,false,0,false,false,false,false,false,1,null,null,4,3,1,3
665288410018373632,9,116,false,0,false,0,false,false,false,false,false,1,null,null,4,3,1,4
665287319742758913,15,131,false,0,false,0,false,false,false,false,false,1,null,null,3,3,1,3
665286316033200129,12,126,false,0,false,0,false,false,false,false,false,4,null,null,2,1,1,0
665286261192695808,3,55,false,0,false,0,false,false,false,false,false,1,null,null,0,1,1,4
665286173493997568,13,107,false,0,false,0,false,false,false,false,false,2,null,null,1,3,1,39
665286157157212160,8,87,false,0,false,0,false,false,false,false,false,6,null,null,2,1,1,2
665286022641680384,9,101,false,0,false,0,false,false,false,false,false,6,null,null,2,1,1,0
665285775727181824,8,107,false,0,false,0,false,false,false,false,false,1,null,null,2,3,1,55
665285399384838144,19,140,false,0,false,0,false,false,false,false,false,2,null,null,1,3,1,85
665284617243631616,12,110,false,0,false,0,false,false,false,false,false,1,null,null,2,2,1,37
665284461412618240,9,79,false,0,false,0,false,false,false,false,false,1,null,null,0,2,1,9
665284381330808832,9,116,false,0,false,0,false,false,false,false,false,1,null,null,3,3,1,4
665284100232712192,8,112,false,0,false,0,false,false,false,false,false,1,null,null,1,5,1,38
665284069111017474,8,87,false,0,false,0,false,false,false,false,false,6,null,null,1,1,1,2
665283942484983809,7,105,false,0,false,0,false,false,false,false,false,1,null,null,2,3,1,7
665283251708260352,8,87,false,0,false,0,false,false,false,false,false,6,null,null,1,1,1,17
665282856323833856,9,102,false,0,false,0,false,false,null,null,null,1,null,null,2,2,1,0
665282846169423872,8,87,false,0,false,0,false,false,false,false,false,6,null,null,1,1,1,1079
665282633048465408,6,87,false,0,false,0,false,false,false,false,false,1,null,null,1,3,1,1202
665293626885447680,6,111,false,0,false,0,false,false,false,false,false,1,null,null,1,3,2,2
665297002205282304,7,94,false,0,false,0,false,false,null,null,null,2,null,null,1,4,1,0
665298530140102656,8,87,false,0,false,0,false,false,false,false,false,6,null,null,2,1,1,3
665298159548002304,8,87,false,0,false,0,false,false,false,false,false,6,null,null,1,1,1,3
665303805131628544,8,107,false,0,false,0,false,false,null,null,null,3,null,null,2,4,1,13
665303431721041922,8,107,false,0,false,0,false,false,null,null,null,3,null,null,1,4,1,13
665292179296899072,13,137,false,0,false,0,false,false,false,false,false,6,null,null,1,0,2,1193
665291989139726336,13,135,false,0,false,0,false,false,false,false,false,6,null,null,2,0,2,1
665291688026497024,16,139,false,0,false,0,false,false,false,false,false,8,null,null,0,0,1,0
665291579544989696,14,124,false,0,false,0,false,false,false,false,false,7,null,null,0,0,1,0
665291255526637568,15,128,false,0,false,0,false,false,false,false,false,7,null,null,0,0,1,0
665291178695376896,14,124,false,0,false,0,false,false,false,false,false,6,null,null,0,1,1,0
665290884855046146,13,135,false,0,false,0,false,false,false,false,false,6,null,null,1,0,2,1
665290603782135808,11,107,false,0,false,0,false,false,false,false,false,2,null,null,1,0,2,0
665290380624142337,5,73,false,0,false,0,false,false,false,false,false,2,null,null,0,2,1,0
665289671782584320,14,121,false,0,false,0,false,false,false,false,false,6,null,null,0,1,1,0
665289593458204673,13,137,false,0,false,0,false,false,false,false,false,6,null,null,0,0,2,0
665289576370577408,14,124,false,0,false,0,false,false,false,false,false,7,null,null,0,0,1,0
665289535010512897,14,124,false,0,false,0,false,false,false,false,false,7,null,null,0,0,1,0
665289391221420033,13,137,false,0,false,0,false,false,false,false,false,6,null,null,0,0,2,1193
665293862987014144,12,137,false,0,false,0,false,false,false,false,false,3,null,null,0,2,2,0
665292485325889537,14,138,false,0,false,0,false,false,false,false,false,7,null,null,0,0,2,0
665295746124517376,14,121,false,0,false,0,false,false,false,false,false,6,null,null,1,0,1,0
665292167351504896,7,72,false,0,true,1,false,false,false,false,false,3,null,null,1,1,1,1248
665291988808433665,18,139,false,0,false,0,false,false,false,false,false,5,null,null,0,0,1,5
665291424468967424,9,101,false,0,true,1,false,false,false,false,false,3,null,null,3,1,1,4
665290800121683968,9,101,false,0,true,1,false,false,false,false,false,3,null,null,2,1,1,4
665290627089846272,8,90,false,0,true,1,false,false,false,false,false,3,null,null,1,1,1,0
665289579860201472,7,72,false,0,true,1,false,false,false,false,false,3,null,null,0,1,1,1248
665294234107314176,18,139,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,5
665294001021562880,18,139,false,0,false,0,false,false,false,false,false,5,null,null,0,0,1,0
665293445515358208,2,33,false,0,false,0,false,false,false,false,false,1,null,null,1,0,1,4
665293149691072513,13,138,false,0,false,0,false,false,false,false,false,5,null,null,0,1,2,0
665292508474302464,18,139,false,0,false,0,false,false,false,false,false,5,null,null,0,0,1,0
665292303163084801,2,33,false,0,false,0,false,false,false,false,false,1,null,null,0,0,1,4
665295205675962369,9,91,false,0,true,1,false,false,false,false,false,3,null,null,1,1,1,0
665294958241439744,18,139,false,0,false,0,false,false,false,false,false,5,null,null,0,0,1,0
679504051839602688,16,132,false,0,false,0,false,false,false,false,false,6,null,null,1,0,1,0
682944005395595265,15,135,false,0,false,0,false,false,false,false,false,6,null,null,0,0,2,0
686351065768456192,13,121,false,0,false,0,false,false,false,false,false,3,null,null,0,1,2,0
687325946500792320,5,82,false,0,false,0,false,false,false,false,false,3,null,null,0,0,2,0
691550582193070081,15,127,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,0
710255673833967621,12,101,false,0,false,0,false,false,false,false,false,3,null,null,1,0,1,0
710525249360560128,11,81,false,0,false,0,false,false,false,false,false,3,null,null,1,0,1,6
714828926741323778,1,47,false,0,false,0,false,false,null,null,null,0,null,null,0,0,2,1
712997021251047424,11,134,false,0,true,3,false,false,false,false,false,70,null,null,0,0,2,1
714454684518465536,14,108,true,2,false,0,false,false,false,false,false,6,null,null,0,1,1,0
714098949641134080,2,38,false,0,false,0,false,false,null,null,null,0,null,null,2,0,1,1
713714676345937920,21,139,false,0,false,0,false,false,null,null,null,3,null,null,0,1,1,1
713695899420073984,18,136,true,1,false,0,false,false,false,true,true,4,null,null,0,0,1,0
713406052319039489,1,38,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,0
713299511674798080,21,134,true,1,false,0,false,false,null,null,null,7,null,null,0,0,1,0
713291402847760385,6,76,true,1,false,0,false,false,null,null,null,2,null,null,0,0,2,8
713262076056055808,10,105,false,0,false,0,false,false,false,false,false,4,null,null,0,0,2,0
713150617519202304,9,99,false,0,false,0,false,false,null,null,null,3,null,null,0,0,2,0
713146372061405184,12,112,false,0,false,0,false,false,false,false,false,21,null,null,1,0,1,0
713107157328093184,8,102,false,0,false,0,false,false,null,null,null,2,null,null,0,0,2,0
713089821326094336,1,140,false,0,false,0,false,false,null,null,null,0,null,null,0,0,1,0
713076510756831232,7,75,false,0,false,0,false,false,false,false,false,17,null,null,0,0,1,0
713038544764162048,12,92,false,0,false,0,false,false,null,null,null,3,null,null,0,1,1,0
713020457394520067,19,131,false,0,false,0,false,false,null,null,null,10,null,null,0,0,1,0
713016143007584257,17,137,false,0,false,0,false,false,false,false,true,12,null,null,0,0,1,0
713010964896067584,17,130,true,1,false,0,false,false,false,true,true,22,null,null,1,0,1,0
712997004323000320,17,135,false,0,false,0,false,false,false,false,false,21,null,null,0,1,1,0
712989605893697539,3,65,false,0,false,0,false,false,null,null,null,0,null,null,0,1,1,1
712982008541028352,17,135,false,0,false,0,false,false,false,true,false,4,null,null,1,1,1,1
712980234870493184,9,102,false,0,false,0,false,false,false,false,false,13,null,null,0,0,2,0
712976174092259328,12,137,false,0,true,3,false,false,false,false,false,43,null,null,0,1,1,0
712967904938041344,11,97,false,0,false,0,false,false,false,false,false,21,null,null,0,0,1,5
712946392709201920,11,122,false,0,false,0,false,false,false,false,false,4,null,null,0,0,2,0
712942054192586752,16,108,false,0,false,0,false,false,null,null,null,4,null,null,0,0,1,1
712940171654787072,4,56,true,2,false,0,false,false,false,false,false,1,null,null,1,0,1,0
712926679384080384,2,36,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,0
712926079313436673,17,129,true,1,false,0,false,false,false,false,false,22,null,null,1,0,1,0
712910706786639876,13,111,false,0,false,0,false,false,false,false,false,21,null,null,1,0,1,0
687024363007295488,16,124,false,0,false,0,false,false,false,false,false,10,null,null,0,1,1,54
686919252188635136,11,93,false,0,false,0,false,false,false,false,false,4,null,null,0,2,1,8
686760110148968448,17,134,false,0,false,0,false,false,false,false,false,7,null,null,0,3,1,64
686520752489762816,9,75,false,0,false,0,false,false,false,false,false,8,null,null,0,0,1,1558
642564221683630081,14,115,false,0,false,0,false,false,false,false,false,10,null,null,0,0,1,0
686456862359719936,12,96,false,0,false,0,false,false,false,false,false,7,null,null,0,1,1,82
686456691773186048,10,93,false,0,false,0,false,false,null,null,null,6,null,null,0,0,1,20
686453675808714752,8,68,false,0,false,0,false,false,false,false,false,4,null,null,0,0,1,0
575030976625176576,17,109,false,0,false,0,false,false,false,false,false,7,null,null,0,0,1,0
554833456127942656,20,133,false,0,false,0,false,false,true,false,false,9,null,null,0,0,1,1
686721205487964160,18,137,false,0,false,0,false,false,false,false,false,4,null,null,0,2,1,1
686723835073302530,5,56,false,0,false,0,false,false,false,false,false,3,null,null,0,0,1,7
687050761314955264,16,127,false,0,false,0,false,false,true,false,false,5,null,null,2,0,1,1
688102961768091648,13,139,false,0,false,0,false,false,null,null,null,0,null,null,0,12,2,0
686730282272206848,5,55,false,0,false,0,false,false,false,false,false,4,null,null,0,0,1,0
686728860474458114,8,72,false,0,false,0,false,false,false,false,false,5,null,null,0,0,1,134
686731382580629504,20,137,false,0,false,0,false,false,false,false,false,10,null,null,0,0,1,3
686871616320630784,3,50,false,0,false,0,false,false,false,false,false,3,null,null,1,0,1,81
686756269546328064,16,137,false,0,true,1,false,false,false,false,false,1,null,null,0,3,1,0
687000089567608832,2,54,false,0,false,0,false,false,null,null,null,0,null,null,3,0,1,2
686720060409384960,1,47,false,0,false,0,false,false,null,null,null,0,null,null,0,1,1,1
686720556603846657,6,71,false,0,false,0,false,false,false,false,false,1,null,null,0,2,1,0
686746644197445632,3,30,false,0,false,0,false,false,null,null,null,3,null,null,1,0,1,1
687732057955561472,3,50,false,0,false,0,false,false,false,false,false,3,null,null,1,0,1,81
686856359267049472,7,78,false,0,true,3,false,false,false,false,false,2,null,null,0,2,1,0
687021458590052352,19,138,false,0,false,0,false,false,true,false,false,4,null,null,2,2,1,1
697043661817679872,12,91,true,1,false,0,false,false,false,false,false,4,null,null,0,0,1,0
686852649539518464,1,32,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,109
686819049318277120,1,23,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,154
687098376836481024,1,23,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,154
686759762143408128,16,134,false,0,false,0,false,false,true,false,true,6,null,null,1,0,2,1083
686634803530186752,22,140,false,0,false,0,false,false,null,null,null,4,null,null,1,0,1,215
686461573569884160,4,47,false,0,false,0,false,false,null,null,null,5,null,null,0,1,1,12
686591346631675904,16,134,false,0,false,0,false,false,true,false,true,6,null,null,1,0,2,127
689982839098576897,9,103,false,0,false,0,false,false,false,false,false,4,null,null,1,0,2,92
686661644508884993,16,134,false,0,false,0,false,false,true,false,true,6,null,null,1,0,2,613
686594375015514116,16,134,false,0,false,0,false,false,true,false,true,6,null,null,1,0,2,613
686808654570373120,16,134,false,0,false,0,false,false,true,false,true,6,null,null,1,0,2,98
686528387976982528,16,134,false,0,false,0,false,false,true,false,true,6,null,null,1,0,2,1083
686660994203017216,16,134,false,0,false,0,false,false,true,false,true,6,null,null,1,0,2,1083
667515203265802241,1,23,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,124
686550579519320065,2,43,false,0,false,0,false,false,null,null,null,1,null,null,0,1,1,0
686481690571636737,6,85,false,0,false,0,false,false,false,false,false,6,null,null,1,0,2,5076
686626525316288513,6,85,false,0,false,0,false,false,false,false,false,6,null,null,1,0,2,5076
686457176664190977,21,136,false,0,false,0,false,false,false,false,true,3,null,null,0,1,1,2
686554249606463488,8,73,false,0,false,0,false,false,false,true,false,3,null,null,0,2,1,0
686807513568694272,20,136,false,0,false,0,false,false,false,true,true,4,null,null,1,1,1,57
686451588286799872,8,89,false,0,false,0,false,false,null,null,null,4,null,null,1,0,2,61
686449688552325120,3,42,false,0,false,0,false,false,null,null,null,5,null,null,1,0,1,328
686496723695448066,8,68,false,0,false,0,false,false,true,false,false,1,null,null,0,1,1,0
686543340230307840,15,139,false,0,false,0,false,false,false,false,false,3,null,null,1,0,2,2
686448955090026497,20,140,false,0,false,0,false,false,true,false,true,4,null,null,0,1,1,0
687269344506703872,19,135,false,0,false,0,false,false,false,false,false,13,null,null,0,0,1,6
687428934451904512,5,57,false,0,false,0,false,false,null,null,null,4,null,null,0,0,1,1
686531496031719425,1,23,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,1
686665278726483970,4,46,false,0,false,0,false,false,null,null,null,2,null,null,1,0,1,14
686947489644150789,17,136,false,0,false,0,false,false,false,false,false,11,null,null,2,0,1,22
686479408975233024,5,56,false,0,false,0,false,false,null,null,null,4,null,null,1,0,1,14
686485849538719744,12,116,false,0,false,0,false,false,null,null,null,6,null,null,1,4,1,29
687315501232476160,18,143,false,0,false,0,false,false,false,false,false,4,null,null,2,2,1,72
687775980715401217,19,135,false,0,false,0,false,false,false,false,false,13,null,null,1,0,1,6
687312529790484480,18,143,false,0,false,0,false,false,false,false,false,4,null,null,2,2,1,72
686969413610913792,17,136,false,0,false,0,false,false,false,false,false,11,null,null,2,0,1,22
687733139062558720,11,138,false,0,false,0,false,false,false,false,false,5,null,null,1,2,2,11
686946948134354944,17,136,false,0,false,0,false,false,false,false,false,11,null,null,1,0,1,22
686666905097117696,18,129,false,0,false,0,false,false,false,false,false,10,null,null,0,0,1,24
686472712504655872,8,110,false,0,false,0,false,false,false,false,false,1,null,null,1,4,1,57
686832362672500736,6,77,false,0,false,0,false,false,null,null,null,6,null,null,1,0,1,42
686472660201684993,8,110,false,0,false,0,false,false,false,false,false,1,null,null,1,4,1,57
686485256199868416,11,117,false,0,false,0,false,false,false,false,false,7,null,null,3,0,1,30
686681169979682820,18,129,false,0,false,0,false,false,false,false,false,10,null,null,1,0,1,24
686510789944041474,15,133,false,0,false,0,false,false,false,false,false,11,null,null,1,1,1,151
683584675374305280,20,130,false,0,false,0,false,false,false,false,false,4,null,null,1,0,1,0
684461882246328320,21,140,false,0,true,1,false,false,false,false,true,0,null,null,0,0,1,1
684499105159196672,17,127,false,0,false,0,false,false,false,false,false,2,null,null,0,0,1,2
684499750293487617,20,136,false,0,false,0,false,false,false,false,false,3,null,null,0,0,1,1
684500006963929088,21,130,false,0,false,0,false,false,false,false,false,2,null,null,0,0,1,1
685252468951900160,10,92,false,0,false,0,false,false,false,false,true,2,null,null,1,0,1,0
685469946915209216,20,135,false,0,true,1,false,false,false,false,false,7,null,null,0,0,1,16
686363720004534272,21,121,false,0,false,0,false,false,false,false,false,1,null,null,0,0,1,0
694573348211286016,18,140,false,0,true,1,false,false,false,false,false,10,null,null,1,0,1,1
682929281576480768,9,85,false,0,false,0,false,false,false,false,false,6,null,null,0,1,1,0
682965527501877248,12,102,false,0,false,0,false,false,false,false,false,5,null,null,0,0,1,0
682975733040414721,15,112,false,0,false,0,false,false,false,false,false,3,null,null,1,0,1,0
682995914827501570,5,50,false,0,false,0,false,false,false,false,false,2,null,null,0,0,1,0
683025779991658496,10,88,false,0,false,0,false,false,false,false,false,1,null,null,0,2,1,0
683131436333797376,1,72,false,0,false,0,false,false,null,null,null,1,null,null,0,0,2,0
683145674112679937,19,135,false,0,true,2,false,false,false,false,false,4,null,null,1,0,1,0
683265573426479106,16,137,false,0,false,0,false,false,null,null,null,4,null,null,3,0,1,0
683302126399819776,15,139,false,0,false,0,false,false,false,false,false,13,null,null,0,0,2,0
683304537294114816,15,139,false,0,false,0,false,false,false,false,false,13,null,null,0,0,2,2
683358470486245376,1,56,false,0,false,0,false,false,null,null,null,1,null,null,0,0,1,1
683361761194446849,17,135,false,0,false,0,false,false,false,false,false,6,null,null,0,0,1,0
683381189881782273,17,115,false,0,false,0,false,false,false,false,true,4,null,null,0,2,1,0
683387925569122304,7,64,false,0,false,0,false,false,false,false,false,2,null,null,0,1,1,0
683393290515910656,13,122,false,0,false,0,false,false,false,false,false,7,null,null,0,1,1,1
683393729139441664,8,120,false,0,false,0,false,false,false,false,false,1,null,null,1,0,2,0
683397080853921792,11,90,false,0,false,0,false,false,null,null,null,2,null,null,0,0,1,1
683407579599519744,1,29,false,0,false,0,false,false,null,null,null,1,null,null,0,0,1,1
683446737067982851,2,27,false,0,false,0,false,false,null,null,null,0,null,null,0,0,1,0
683452125356007424,10,94,false,0,false,0,false,false,false,false,false,2,null,null,0,1,1,0
683634360239534081,14,123,false,0,true,1,false,false,null,null,null,10,null,null,0,0,2,0
683634373950701568,14,123,false,0,true,1,false,false,null,null,null,10,null,null,0,0,2,0
683634390467887104,14,123,false,0,true,1,false,false,null,null,null,10,null,null,0,0,2,0
683739733005090817,15,112,false,0,false,0,false,false,false,false,false,3,null,null,1,0,1,0
683888623125663745,1,134,false,0,false,0,false,false,null,null,null,2,null,null,0,0,1,0
684521549962063872,2,46,false,0,false,0,false,false,false,false,false,1,null,null,1,0,1,0
684543176254877696,13,100,false,0,false,0,false,false,false,false,false,3,null,null,0,0,1,0
684543183888461825,15,112,false,0,false,0,false,false,false,false,false,3,null,null,1,0,1,0
684550599317131264,1,23,false,0,false,0,false,false,null,null,null,0,null,null,0,0,1,0
684590678748344321,1,60,false,0,false,0,false,false,null,null,null,1,null,null,0,0,1,1
684590997234446336,1,72,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,2
684718039657353216,13,101,false,0,false,0,false,false,false,false,false,3,null,null,0,1,1,0
712207335872208896,12,90,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,0
712539245462876160,1,47,false,0,false,0,false,false,null,null,null,0,null,null,0,0,2,0
712227478480117760,16,138,false,0,true,1,false,false,false,false,false,41,null,null,1,0,1,1
712219698704859137,7,82,false,0,false,0,false,false,null,null,null,1,null,null,0,1,1,0
712204757780316160,18,140,false,0,false,0,false,false,null,null,null,3,null,null,0,2,1,2
712244213526745090,18,137,false,0,false,0,false,false,false,false,true,1,null,null,0,2,1,0
712227823218532352,16,138,false,0,true,1,false,false,false,false,false,41,null,null,2,0,1,1
712209259002515456,18,140,false,0,false,0,false,false,null,null,null,3,null,null,1,2,1,2
712205165672144896,18,140,false,0,false,0,false,false,null,null,null,3,null,null,1,2,1,2
712621402545852416,15,112,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,0
712579241364160516,14,112,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,0
712517756453785601,14,112,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,0
712452602554875904,15,112,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,0
712432076755222529,4,52,false,0,false,0,false,false,false,false,false,1,null,null,0,0,1,0
712402767113953281,15,112,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,0
712368468272619520,18,140,false,0,false,0,false,false,false,false,false,6,null,null,0,0,2,0
712358503051038721,5,68,false,0,false,0,false,false,null,null,null,1,null,null,0,1,1,0
712323522618589184,21,133,false,0,false,0,false,false,true,false,false,7,null,null,1,0,1,0
712321615997050880,15,112,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,0
712307042866831361,1,116,false,0,false,0,false,false,false,false,false,0,null,null,0,1,1,0
712306617056944129,12,107,false,0,false,0,false,false,false,false,false,3,null,null,1,0,1,0
712305810454372352,14,109,false,0,false,0,false,false,false,false,false,2,null,null,0,1,1,0
712303037390458881,10,74,false,0,false,0,false,false,null,null,null,1,null,null,0,0,1,0
712301546730602498,21,133,false,0,false,0,false,false,true,false,false,7,null,null,1,0,1,0
712288668405383168,16,127,false,0,false,0,false,false,false,false,false,5,null,null,2,0,1,2
712289142516916224,16,127,false,0,false,0,false,false,false,false,false,5,null,null,3,0,1,2
712282737202356224,7,70,false,0,false,0,false,false,false,false,false,0,null,null,0,2,1,0
712280022040584193,16,124,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,0
712279364826763264,4,56,false,0,false,0,false,false,false,false,false,1,null,null,1,2,1,1
712278789766557696,14,112,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,0
712277007606927360,4,56,false,0,false,0,false,false,false,false,false,1,null,null,0,2,1,1
712272324846747649,20,129,false,0,false,0,false,false,false,false,false,5,null,null,1,1,1,0
712266961334489092,17,131,false,0,false,0,false,false,false,false,false,6,null,null,2,0,1,1
712266829654204416,6,67,false,0,false,0,false,false,false,false,false,0,null,null,1,0,1,0
712266039527084032,17,131,false,0,false,0,false,false,false,false,false,6,null,null,1,0,1,1
712258219691868160,16,122,false,0,false,0,false,false,false,false,false,6,null,null,1,1,1,0
712255328642007040,20,131,false,0,false,0,false,false,true,false,false,6,null,null,1,0,1,0
712251764938907649,14,128,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,0
712245543393763328,18,116,false,0,false,0,false,false,false,false,false,6,null,null,0,0,1,0
712241636768612353,18,117,false,0,false,0,false,false,false,false,false,6,null,null,0,0,1,0
712241629306953732,20,139,false,0,false,0,false,false,false,false,false,6,null,null,2,0,1,0
712240821819592704,20,140,false,0,false,0,false,false,false,false,false,6,null,null,0,2,1,0
712239069523263488,13,115,false,0,false,0,false,false,false,false,false,3,null,null,1,2,1,1
712237192773562368,13,115,false,0,false,0,false,false,false,false,false,3,null,null,0,2,1,1
712214958994550784,15,112,false,0,false,0,false,false,false,false,false,5,null,null,2,0,1,1
712214290334404609,15,112,false,0,false,0,false,false,false,false,false,5,null,null,1,0,1,1
712213631908384769,18,130,false,0,false,0,false,false,false,false,false,9,null,null,1,0,1,0
712321236832030720,13,111,false,0,false,0,false,false,false,false,false,11,null,null,2,0,1,1
712320728713064449,13,111,false,0,false,0,false,false,false,false,false,11,null,null,1,0,1,1
712302009458823168,11,100,false,0,false,0,false,false,false,false,false,9,null,null,0,2,1,1
712300519285362688,12,108,false,0,false,0,false,false,false,false,false,1,null,null,1,4,1,3
712300387290783744,12,108,false,0,false,0,false,false,false,false,false,1,null,null,1,4,1,3
712296180311527424,8,73,false,0,false,0,false,false,false,false,false,8,null,null,0,0,1,0
712273658371301376,12,124,false,0,false,0,false,false,false,false,false,6,null,null,0,2,1,0
712260578920800257,13,111,false,0,false,0,false,false,false,false,false,11,null,null,1,0,1,0
712258452681261060,1,28,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,0
712253153652121601,11,99,false,0,false,0,false,false,false,false,false,10,null,null,0,1,1,0
712251390156996608,12,114,false,0,false,0,false,false,false,false,false,11,null,null,1,0,1,0
712246392203378688,1,81,false,0,false,0,false,false,false,false,false,0,null,null,0,0,2,0
712240090676928512,12,108,false,0,false,0,false,false,false,false,false,1,null,null,1,4,1,3
712238170121900032,12,108,false,0,false,0,false,false,false,false,false,1,null,null,0,4,1,3
712237450244960256,11,98,false,0,false,0,false,false,false,false,false,11,null,null,1,0,1,1
712233911661662209,13,111,false,0,false,0,false,false,false,false,false,11,null,null,1,0,1,0
712230147521249281,11,98,false,0,false,0,false,false,false,false,false,11,null,null,0,0,1,1
712219326816759808,7,62,false,0,false,0,false,false,false,false,false,0,null,null,0,0,1,0
712980575980691456,2,36,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,0
